,timestamp,db_time,lha_poly_0,lha_count_0,lha_poly_1,lha_count_1,lhb_poly_0,lhb_count_0,lhb_poly_1,lhb_count_1
2242,2024-12-10T15:57:59.578254Z,301331775,0,46529,0,77775,2,29964,2,70623
2243,2024-12-10T15:57:59.598193Z,301351714,1,46453,0,77734,2,29972,3,70640
2244,2024-12-10T15:57:59.638074Z,301391595,1,46416,1,77663,3,29978,3,70678
2245,2024-12-10T15:57:59.658014Z,301411535,1,46314,0,77611,2,29986,2,70700
2246,2024-12-10T15:57:59.697898Z,301451419,0,46248,0,77482,2,29992,2,70755
2247,2024-12-10T15:57:59.717840Z,301471361,1,46133,1,77416,2,30006,3,70782
2248,2024-12-10T15:57:59.757721Z,301511242,1,46087,1,77314,2,30009,2,70826
2249,2024-12-10T15:57:59.777661Z,301531182,0,46036,0,77274,3,30022,2,70850
2250,2024-12-10T15:57:59.817542Z,301571063,0,45937,0,77181,2,30030,2,70895
2251,2024-12-10T15:57:59.837482Z,301591003,0,45848,0,77145,3,30042,2,70914
2252,2024-12-10T15:57:59.877362Z,301630883,0,45803,0,77074,3,30050,3,70955
2253,2024-12-10T15:57:59.897302Z,301650823,0,45703,0,77038,2,30065,2,70976
2254,2024-12-10T15:57:59.937185Z,301690706,0,45646,0,76943,3,30074,3,71027
2255,2024-12-10T15:57:59.957126Z,301710647,0,45538,0,76896,2,30096,2,71058
2256,2024-12-10T15:57:59.997007Z,301750528,0,45492,0,76807,3,30103,3,71100
2257,2024-12-10T15:58:00.016947Z,301770468,0,45396,0,76769,3,30118,2,71121
2258,2024-12-10T15:58:00.076768Z,301830289,1,45292,0,76663,2,30142,2,71177
2259,2024-12-10T15:58:00.116646Z,301870167,0,45262,0,76633,3,30147,3,71206
2260,2024-12-10T15:58:00.136585Z,301890106,1,45188,1,76605,2,30160,2,71223
2261,2024-12-10T15:58:00.349068Z,302102589,1,44711,1,76244,2,30253,2,71434
2262,2024-12-10T15:58:00.355929Z,302109450,1,44711,1,76244,2,30253,2,71459
2263,2024-12-10T15:58:00.375870Z,302129391,0,44608,1,76207,2,30273,2,71485
2264,2024-12-10T15:58:00.475571Z,302229092,1,44431,1,75980,2,30305,2,71585
2265,2024-12-10T15:58:00.495510Z,302249031,0,44396,0,76018,2,30312,2,71601
2266,2024-12-10T15:58:00.595205Z,302348726,1,44347,1,75938,2,30325,2,71624
2267,2024-12-10T15:58:00.635080Z,302388601,0,44343,1,76002,3,30328,3,71627
2268,2024-12-10T15:58:00.655017Z,302408538,1,44338,1,76013,2,30336,2,71632
2269,2024-12-10T15:58:00.694892Z,302448413,1,44324,0,76020,3,30342,3,71639
2270,2024-12-10T15:58:00.707940Z,302461461,0,44317,1,76024,2,30347,3,71639
2271,2024-12-10T15:58:00.714829Z,302468350,0,44317,1,76024,2,30347,2,71644
2272,2024-12-10T15:58:00.754705Z,302508226,1,44312,1,76037,2,30357,2,71654
2273,2024-12-10T15:58:00.767753Z,302521274,1,44294,0,76041,3,30362,2,71654
2274,2024-12-10T15:58:00.774642Z,302528163,1,44294,0,76041,3,30362,3,71658
2275,2024-12-10T15:58:00.814518Z,302568039,0,44283,0,76024,2,30374,2,71672
2276,2024-12-10T15:58:00.834456Z,302587977,1,44257,1,76028,2,30384,2,71682
2277,2024-12-10T15:58:00.874332Z,302627853,1,44230,0,76040,2,30401,2,71698
2278,2024-12-10T15:58:00.934148Z,302687669,1,44185,0,76091,2,30430,2,71728
2279,2024-12-10T15:58:00.954087Z,302707608,0,44164,0,76103,2,30441,2,71739
2280,2024-12-10T15:58:01.013903Z,302767424,0,44119,1,76119,2,30472,2,71770
2281,2024-12-10T15:58:01.020130Z,302773651,0,44119,0,76124,2,30472,2,71770
2282,2024-12-10T15:58:01.073718Z,302827239,0,44069,0,76106,3,30507,3,71803
2283,2024-12-10T15:58:01.133534Z,302887055,0,44024,0,76157,2,30535,2,71831
2284,2024-12-10T15:58:01.173411Z,302926932,0,43991,0,76165,2,30555,2,71850
2285,2024-12-10T15:58:01.233226Z,302986747,0,43949,1,76491,3,30583,3,71878
2286,2024-12-10T15:58:01.312978Z,303066499,0,43902,0,76238,2,30630,3,71909
2287,2024-12-10T15:58:01.352854Z,303106375,0,43883,0,76231,2,30640,2,71926
2288,2024-12-10T15:58:01.372792Z,303126313,1,43872,1,76231,2,30659,3,71935
2289,2024-12-10T15:58:01.472483Z,303226004,1,43819,1,76296,2,30697,2,71971
2290,2024-12-10T15:58:01.492421Z,303245942,0,43811,0,76307,2,30716,3,71978
2291,2024-12-10T15:58:01.532297Z,303285818,0,43787,0,76328,3,30724,3,71997
2292,2024-12-10T15:58:01.592112Z,303345633,1,43752,1,76369,2,30753,2,72023
2293,2024-12-10T15:58:01.612051Z,303365572,0,43735,0,76380,2,30774,3,72033
2294,2024-12-10T15:58:01.651927Z,303405448,0,43708,0,76395,3,30783,3,72051
2295,2024-12-10T15:58:01.671865Z,303425386,1,43696,1,76405,3,30805,3,72060
2296,2024-12-10T15:58:01.711741Z,303465262,1,43674,0,76418,2,30816,2,72076
2297,2024-12-10T15:58:01.731680Z,303485201,1,43663,1,76444,2,30835,3,72085
2298,2024-12-10T15:58:01.771556Z,303525077,1,43649,1,76482,2,30844,2,72103
2299,2024-12-10T15:58:01.791494Z,303545015,1,43640,1,76497,2,30868,3,72110
2300,2024-12-10T15:58:01.831371Z,303584892,1,43618,1,76533,3,30878,3,72129
2301,2024-12-10T15:58:01.851310Z,303604831,0,43610,0,76554,2,30905,3,72139
2302,2024-12-10T15:58:01.891187Z,303644708,1,43573,1,76582,3,30921,3,72159
2303,2024-12-10T15:58:01.911125Z,303664646,0,43566,0,76603,3,30950,3,72169
2304,2024-12-10T15:58:01.951003Z,303704524,0,43539,0,76613,3,30965,3,72193
2305,2024-12-10T15:58:01.970941Z,303724462,0,43523,0,76626,3,30987,2,72205
2306,2024-12-10T15:58:02.010818Z,303764339,1,43510,1,76657,2,30997,2,72221
2307,2024-12-10T15:58:02.030757Z,303784278,1,43500,1,76674,2,31022,2,72230
2308,2024-12-10T15:58:02.090571Z,303844092,1,43464,1,76715,2,31055,2,72257
2309,2024-12-10T15:58:02.130448Z,303883969,1,43449,1,76738,2,31067,2,72275
2310,2024-12-10T15:58:02.170325Z,303923846,1,43437,1,76760,2,31096,2,72298
2311,2024-12-10T15:58:02.190264Z,303943785,1,43408,1,76789,2,31110,2,72310
2312,2024-12-10T15:58:02.210203Z,303963724,1,43393,1,76807,2,31141,2,72322
2313,2024-12-10T15:58:02.250080Z,304003601,0,43367,0,76837,2,31154,2,72345
2314,2024-12-10T15:58:02.289957Z,304043478,1,43344,1,76860,2,31181,2,72366
2315,2024-12-10T15:58:02.309896Z,304063417,0,43329,0,76887,2,31196,2,72377
2316,2024-12-10T15:58:02.329834Z,304083355,1,43322,1,76904,3,31219,3,72386
2317,2024-12-10T15:58:02.369711Z,304123232,1,43296,1,76913,3,31230,3,72407
2318,2024-12-10T15:58:02.389649Z,304143170,1,43285,1,76930,2,31254,3,72415
2319,2024-12-10T15:58:02.429527Z,304183048,1,43255,1,76957,3,31269,3,72438
2320,2024-12-10T15:58:02.449466Z,304202987,1,43241,1,76969,2,31295,2,72451
2321,2024-12-10T15:58:02.489337Z,304242858,0,43213,0,77007,2,31307,2,72474
2322,2024-12-10T15:58:02.549153Z,304302674,1,43171,1,77044,2,31352,2,72509
2323,2024-12-10T15:58:02.589031Z,304342552,0,43160,0,77057,3,31379,3,72535
2324,2024-12-10T15:58:02.608970Z,304362491,1,43133,1,77073,3,31393,3,72547
2325,2024-12-10T15:58:02.648847Z,304402368,1,43118,1,77093,2,31419,2,72569
2326,2024-12-10T15:58:02.668786Z,304422307,1,43095,1,77118,3,31434,3,72577
2327,2024-12-10T15:58:02.708663Z,304462184,0,43082,0,77139,3,31458,3,72601
2328,2024-12-10T15:58:02.728602Z,304482123,0,43055,0,77164,3,31472,3,72612
2329,2024-12-10T15:58:02.768479Z,304522000,1,43045,1,77176,3,31502,3,72634
2330,2024-12-10T15:58:02.788417Z,304541938,1,43022,1,77196,2,31515,2,72644
2331,2024-12-10T15:58:02.848232Z,304601753,0,42991,0,77240,2,31565,3,72671
2332,2024-12-10T15:58:02.872612Z,304626133,1,42976,0,77240,2,31565,3,72671
2333,2024-12-10T15:58:02.888109Z,304641630,1,42976,1,77255,3,31577,3,72690
2334,2024-12-10T15:58:02.908048Z,304661569,1,42963,1,77284,3,31607,2,72701
2335,2024-12-10T15:58:02.932543Z,304686064,1,42948,1,77284,3,31607,2,72701
2336,2024-12-10T15:58:02.947924Z,304701445,1,42948,1,77308,2,31617,2,72720
2337,2024-12-10T15:58:02.967863Z,304721384,0,42941,0,77340,2,31647,3,72731
2339,2024-12-10T15:58:02.987808Z,304741329,0,42931,0,77359,3,31662,2,72742
2338,2024-12-10T15:58:02.992476Z,304745997,0,42931,0,77340,2,31647,3,72731
2340,2024-12-10T15:58:03.027679Z,304781200,1,42915,1,77390,3,31680,3,72765
2341,2024-12-10T15:58:03.047618Z,304801139,1,42904,1,77390,2,31706,2,72774
2342,2024-12-10T15:58:03.087501Z,304841022,1,42891,1,77442,2,31737,3,72795
2343,2024-12-10T15:58:03.112338Z,304865859,1,42880,1,77442,2,31737,3,72795
2344,2024-12-10T15:58:03.127371Z,304880892,1,42880,1,77466,2,31754,2,72811
2345,2024-12-10T15:58:03.147310Z,304900831,1,42875,1,77506,3,31780,2,72823
2346,2024-12-10T15:58:03.172273Z,304925794,0,42872,1,77506,3,31780,2,72823
2347,2024-12-10T15:58:03.187186Z,304940707,0,42872,0,77526,2,31794,2,72838
2348,2024-12-10T15:58:03.207124Z,304960645,0,42865,0,77562,3,31816,2,72841
2349,2024-12-10T15:58:03.227068Z,304980589,0,42865,0,77578,2,31824,3,72850
2350,2024-12-10T15:58:03.266937Z,305020458,0,42855,0,77609,3,31835,3,72860
2351,2024-12-10T15:58:03.306812Z,305060333,0,42851,0,77624,2,31853,2,72870
2352,2024-12-10T15:58:03.326750Z,305080271,0,42849,0,77657,3,31877,3,72877
2353,2024-12-10T15:58:03.366626Z,305120147,1,42846,1,77680,2,31890,2,72890
2354,2024-12-10T15:58:03.386564Z,305140085,0,42840,1,77700,2,31903,2,72897
2355,2024-12-10T15:58:03.446379Z,305199900,1,42828,1,77752,2,31941,2,72922
2356,2024-12-10T15:58:03.506194Z,305259715,1,42812,1,77836,2,31989,2,72952
2357,2024-12-10T15:58:03.566008Z,305319529,0,42800,1,77874,2,32027,2,72974
2358,2024-12-10T15:58:03.605884Z,305359405,0,42784,0,77940,3,32072,3,72989
2359,2024-12-10T15:58:03.625822Z,305379343,0,42785,1,77967,3,32083,3,72996
2360,2024-12-10T15:58:03.665699Z,305419220,0,42785,0,77983,3,32112,3,73016
2361,2024-12-10T15:58:03.805273Z,305558794,0,42759,0,78132,2,32204,2,73074
2362,2024-12-10T15:58:03.865090Z,305618611,1,42742,1,78196,2,32257,2,73109
2363,2024-12-10T15:58:03.924905Z,305678426,0,42723,0,78271,3,32313,3,73140
2364,2024-12-10T15:58:04.044536Z,305798057,0,42695,0,78415,2,32424,2,73204
2365,2024-12-10T15:58:04.051298Z,305804819,0,42688,0,78415,2,32424,2,73204
2366,2024-12-10T15:58:04.057251Z,305810772,0,42688,0,78441,2,32424,2,73204
2367,2024-12-10T15:58:04.057673Z,305811194,0,42688,0,78441,3,32444,2,73204
2368,2024-12-10T15:58:04.164167Z,305917688,0,42642,1,78562,2,32549,3,73268
2369,2024-12-10T15:58:04.243915Z,305997436,0,42628,0,78610,3,32589,3,73310
2370,2024-12-10T15:58:04.323676Z,306077197,0,42610,0,78670,3,32650,3,73349
2371,2024-12-10T15:58:04.383492Z,306137013,1,42588,1,78722,2,32698,2,73384
2372,2024-12-10T15:58:04.443308Z,306196829,1,42560,1,78777,2,32751,2,73420
2373,2024-12-10T15:58:04.503125Z,306256646,1,42539,1,78826,3,32810,3,73459
2374,2024-12-10T15:58:04.562942Z,306316463,0,42513,0,78887,3,32866,3,73500
2375,2024-12-10T15:58:04.622760Z,306376281,1,42487,1,78950,3,32929,3,73541
2376,2024-12-10T15:58:04.682578Z,306436099,1,42458,1,79006,3,32999,3,73589
2377,2024-12-10T15:58:04.862029Z,306615550,1,42378,1,79150,2,33157,2,73705
2378,2024-12-10T15:58:04.901907Z,306655428,0,42342,1,79170,3,33210,3,73731
2379,2024-12-10T15:58:05.021539Z,306775060,1,42311,1,79259,3,33293,3,73804
2380,2024-12-10T15:58:05.030184Z,306783705,0,42303,1,79259,3,33293,3,73804
2382,2024-12-10T15:58:05.034727Z,306788248,0,42303,0,79270,3,33310,3,73804
2381,2024-12-10T15:58:05.036339Z,306789860,0,42303,0,79270,3,33293,3,73804
2383,2024-12-10T15:58:05.041478Z,306794999,0,42303,0,79270,3,33310,3,73815
2384,2024-12-10T15:58:05.061417Z,306814938,1,42288,1,79295,2,33341,2,73825
2385,2024-12-10T15:58:05.101294Z,306854815,0,42279,0,79308,3,33357,3,73847
2386,2024-12-10T15:58:05.320627Z,307074148,0,42167,0,79487,2,33580,2,74013
2387,2024-12-10T15:58:05.340566Z,307094087,0,42152,0,79509,3,33630,2,74029
2388,2024-12-10T15:58:05.380446Z,307133967,0,42139,0,79550,3,33657,3,74067
2389,2024-12-10T15:58:05.400386Z,307153907,0,42110,1,79574,2,33690,2,74090
2390,2024-12-10T15:58:05.440268Z,307193789,0,42094,0,79617,2,33753,2,74141
2391,2024-12-10T15:58:05.460210Z,307213731,0,42060,1,79638,2,33788,2,74167
2392,2024-12-10T15:58:05.500091Z,307253612,1,42045,1,79687,2,33849,2,74212
2393,2024-12-10T15:58:05.520032Z,307273553,1,42023,0,79707,3,33914,2,74235
2394,2024-12-10T15:58:05.559912Z,307313433,0,42009,0,79761,2,33943,2,74272
2395,2024-12-10T15:58:05.579852Z,307333373,1,41992,0,79785,3,33997,3,74292
2396,2024-12-10T15:58:05.619731Z,307373252,1,41987,1,79830,2,34023,2,74326
2397,2024-12-10T15:58:05.699487Z,307453008,1,41950,1,79890,2,34105,2,74381
2398,2024-12-10T15:58:05.958695Z,307712216,0,41844,0,80071,3,34367,3,74561
2399,2024-12-10T15:58:06.058391Z,307811912,0,41805,0,80116,3,34454,3,74625
2400,2024-12-10T15:58:06.098261Z,307851782,0,41798,0,80131,2,34468,2,74648
2401,2024-12-10T15:58:06.118207Z,307871728,0,41788,0,80138,2,34494,3,74659
2402,2024-12-10T15:58:06.217893Z,307971414,1,41769,1,80192,2,34551,2,74707
2403,2024-12-10T15:58:06.237832Z,307991353,0,41751,0,80202,3,34566,3,74720
2404,2024-12-10T15:58:06.488504Z,308242025,0,41651,1,80364,2,34813,2,74906
2406,2024-12-10T15:58:06.490369Z,308243890,0,41651,0,80377,2,34838,2,74906
2405,2024-12-10T15:58:06.494958Z,308248479,0,41651,0,80377,2,34813,2,74906
2407,2024-12-10T15:58:06.536922Z,308290443,1,41628,1,80429,2,34911,2,74957
2408,2024-12-10T15:58:06.796132Z,308549653,1,41552,1,80592,2,35151,2,75138
2409,2024-12-10T15:58:06.915769Z,308669290,0,41511,1,80669,3,35293,3,75238
2410,2024-12-10T15:58:07.048692Z,308802213,0,41470,0,80762,3,35436,3,75321
2411,2024-12-10T15:58:07.567167Z,309320688,0,41281,0,81222,2,36143,2,75803
2412,2024-12-10T15:58:07.806463Z,309559984,0,41209,0,81406,3,36465,2,76019
2413,2024-12-10T15:58:07.813065Z,309566586,0,41209,0,81406,3,36465,3,76039
2414,2024-12-10T15:58:07.852939Z,309606460,1,41196,0,81426,3,36522,3,76077
2415,2024-12-10T15:58:07.912763Z,309666284,0,41186,0,81493,3,36599,3,76123
2417,2024-12-10T15:58:07.926110Z,309679631,1,41184,1,81505,2,36619,3,76123
2416,2024-12-10T15:58:07.926883Z,309680404,1,41184,0,81493,3,36599,3,76123
2418,2024-12-10T15:58:07.932703Z,309686224,1,41184,1,81505,2,36619,2,76141
2419,2024-12-10T15:58:07.972575Z,309726096,1,41174,1,81529,2,36667,2,76171
2421,2024-12-10T15:58:07.985932Z,309739453,1,41171,1,81545,3,36686,2,76171
2420,2024-12-10T15:58:07.986815Z,309740336,1,41171,1,81529,2,36667,2,76171
2422,2024-12-10T15:58:07.992521Z,309746042,1,41171,1,81545,3,36686,3,76183
2423,2024-12-10T15:58:08.045752Z,309799273,0,41155,0,81579,3,36744,2,76207
2424,2024-12-10T15:58:08.052337Z,309805858,0,41155,0,81579,3,36744,3,76220
2425,2024-12-10T15:58:08.066726Z,309820247,1,41152,0,81579,3,36744,3,76220
2426,2024-12-10T15:58:08.165403Z,309918924,1,41117,1,81659,2,36893,2,76305
2427,2024-12-10T15:58:08.171975Z,309925496,1,41117,1,81659,2,36893,2,76324
2428,2024-12-10T15:58:08.231796Z,309985317,0,41108,0,81715,2,37018,3,76387
2429,2024-12-10T15:58:08.291617Z,310045138,1,41089,1,81770,2,37115,2,76452
2430,2024-12-10T15:58:08.351436Z,310104957,0,41079,0,81822,2,37199,2,76505
2431,2024-12-10T15:58:08.371376Z,310124897,1,41070,1,81854,2,37227,2,76522
2432,2024-12-10T15:58:08.411256Z,310164777,0,41061,0,81871,2,37257,2,76563
2433,2024-12-10T15:58:08.471076Z,310224597,1,41051,1,81919,3,37346,3,76619
2434,2024-12-10T15:58:08.491016Z,310244537,0,41041,0,81951,2,37401,2,76636
2435,2024-12-10T15:58:08.530896Z,310284417,1,41041,1,81967,3,37451,2,76670
2436,2024-12-10T15:58:08.550835Z,310304356,1,41033,1,81995,2,37474,3,76685
2437,2024-12-10T15:58:08.590714Z,310344235,1,41023,1,82008,2,37528,2,76718
2438,2024-12-10T15:58:08.610654Z,310364175,0,41016,0,82036,3,37553,2,76735
2439,2024-12-10T15:58:08.670473Z,310423994,0,41004,0,82066,2,37610,2,76790
2440,2024-12-10T15:58:08.686036Z,310439557,0,40999,0,82066,2,37610,2,76790
2441,2024-12-10T15:58:08.730294Z,310483815,0,40989,0,82114,2,37703,2,76855
2442,2024-12-10T15:58:08.790116Z,310543637,0,40975,0,82168,2,37805,2,76924
2443,2024-12-10T15:58:08.805902Z,310559423,0,40969,0,82168,2,37805,2,76924
2444,2024-12-10T15:58:08.849939Z,310603460,0,40959,0,82227,2,37916,2,76996
2445,2024-12-10T15:58:08.865835Z,310619356,0,40954,0,82227,2,37916,2,76996
2446,2024-12-10T15:58:08.909761Z,310663282,0,40941,0,82284,2,38062,2,77069
2447,2024-12-10T15:58:08.969583Z,310723104,0,40926,0,82340,2,38133,2,77137
2448,2024-12-10T15:58:08.985703Z,310739224,1,40921,0,82340,2,38133,2,77137
2449,2024-12-10T15:58:09.248742Z,311002263,0,40873,0,82536,2,38536,2,77398
2450,2024-12-10T15:58:09.268682Z,311022203,1,40861,1,82547,2,38594,2,77418
2451,2024-12-10T15:58:09.308562Z,311062083,0,40853,0,82573,2,38622,2,77457
2452,2024-12-10T15:58:09.328502Z,311082023,0,40849,1,82588,2,38680,2,77476
2453,2024-12-10T15:58:09.368382Z,311121903,1,40844,1,82611,2,38712,2,77517
2454,2024-12-10T15:58:09.385265Z,311138786,0,40839,1,82611,2,38712,2,77517
2455,2024-12-10T15:58:09.408256Z,311161777,0,40826,1,82642,2,38805,2,77557
2456,2024-12-10T15:58:09.461625Z,311215146,1,40814,1,82680,3,38864,2,77601
2457,2024-12-10T15:58:09.468077Z,311221598,1,40814,1,82680,3,38864,3,77620
2458,2024-12-10T15:58:09.587717Z,311341238,0,40787,1,82768,3,39076,2,77738
2459,2024-12-10T15:58:09.647538Z,311401059,1,40771,0,82802,2,39162,2,77801
2461,2024-12-10T15:58:09.667479Z,311421000,1,40771,1,82811,2,39162,2,77822
2460,2024-12-10T15:58:09.671960Z,311425481,1,40771,1,82811,2,39162,2,77801
2462,2024-12-10T15:58:09.707358Z,311460879,0,40761,0,82831,2,39210,2,77851
2463,2024-12-10T15:58:09.767173Z,311520694,1,40758,1,82849,2,39264,2,77883
2464,2024-12-10T15:58:09.826986Z,311580507,0,40755,0,82865,3,39291,3,77900
2465,2024-12-10T15:58:09.846923Z,311600444,0,40754,1,82865,2,39293,2,77901
2466,2024-12-10T15:58:09.946607Z,311700128,1,40756,1,82864,2,39291,2,77898
2467,2024-12-10T15:58:10.006417Z,311759938,0,40755,0,82864,2,39289,2,77895
2468,2024-12-10T15:58:10.165911Z,311919432,0,40755,0,82863,2,39285,2,77893
2469,2024-12-10T15:58:10.245658Z,311999179,1,40755,1,82864,3,39290,3,77897
2470,2024-12-10T15:58:10.405153Z,312158674,0,40755,0,82865,2,39291,2,77899
2471,2024-12-10T15:58:10.451133Z,312204654,1,40758,1,82865,3,39290,3,77898
2472,2024-12-10T15:58:10.458536Z,312212057,1,40758,1,82865,2,39290,3,77898
2473,2024-12-10T15:58:10.464964Z,312218485,1,40758,1,82865,2,39290,2,77896
2474,2024-12-10T15:58:10.524774Z,312278295,1,40757,1,82864,3,39290,3,77896
2475,2024-12-10T15:58:10.538276Z,312291797,0,40756,1,82864,2,39290,3,77896
2476,2024-12-10T15:58:10.584584Z,312338105,1,40755,1,82864,2,39289,2,77897
2477,2024-12-10T15:58:10.704206Z,312457727,0,40757,1,82865,2,39291,2,77899
2478,2024-12-10T15:58:10.764016Z,312517537,0,40756,1,82862,3,39290,3,77897
2479,2024-12-10T15:58:10.803890Z,312557411,0,40755,0,82864,2,39289,2,77897
2480,2024-12-10T15:58:10.817392Z,312570913,0,40756,0,82865,3,39290,2,77897
2481,2024-12-10T15:58:10.823826Z,312577347,0,40756,0,82865,3,39290,3,77897
2482,2024-12-10T15:58:10.863700Z,312617221,1,40756,0,82865,2,39289,2,77897
2483,2024-12-10T15:58:10.870683Z,312624204,1,40756,1,82864,2,39289,2,77897
2484,2024-12-10T15:58:10.923594Z,312677115,1,40759,0,82865,2,39289,2,77898
2485,2024-12-10T15:58:11.003258Z,312756779,1,40758,1,82865,2,39290,2,77897
2486,2024-12-10T15:58:11.056634Z,312810155,1,40756,1,82864,2,39290,2,77897
2487,2024-12-10T15:58:11.102948Z,312856469,1,40754,1,82863,2,39289,2,77895
2488,2024-12-10T15:58:11.103401Z,312856922,0,40755,1,82863,2,39289,2,77895
2489,2024-12-10T15:58:11.110426Z,312863947,0,40755,0,82865,2,39289,2,77895
2490,2024-12-10T15:58:11.116444Z,312869965,0,40755,0,82865,2,39290,2,77895
2491,2024-12-10T15:58:11.142821Z,312896342,1,40758,1,82866,3,39290,2,77896
2493,2024-12-10T15:58:11.162758Z,312916279,0,40756,0,82867,3,39289,3,77898
2492,2024-12-10T15:58:11.163337Z,312916858,0,40756,1,82866,3,39290,2,77896
2494,2024-12-10T15:58:11.262442Z,313015963,1,40756,1,82864,3,39290,3,77897
2495,2024-12-10T15:58:11.342189Z,313095710,1,40757,1,82866,3,39288,3,77896
2496,2024-12-10T15:58:11.343144Z,313096665,0,40757,1,82866,3,39288,3,77896
2497,2024-12-10T15:58:11.461811Z,313215332,1,40756,1,82864,2,39291,2,77898
2498,2024-12-10T15:58:11.521621Z,313275142,1,40755,1,82864,2,39289,2,77896
2499,2024-12-10T15:58:11.581431Z,313334952,0,40754,0,82865,3,39290,3,77897
2500,2024-12-10T15:58:11.641241Z,313394762,0,40757,0,82867,2,39289,2,77895
2501,2024-12-10T15:58:11.642822Z,313396343,1,40758,0,82867,2,39289,2,77895
2502,2024-12-10T15:58:11.714554Z,313468075,0,40755,0,82865,3,39290,2,77897
2503,2024-12-10T15:58:11.720982Z,313474503,0,40755,0,82865,3,39290,3,77897
2504,2024-12-10T15:58:11.740926Z,313494447,1,40756,1,82863,2,39290,2,77897
2505,2024-12-10T15:58:11.800736Z,313554257,0,40757,1,82864,3,39290,3,77898
2506,2024-12-10T15:58:11.880483Z,313634004,1,40756,1,82863,2,39289,2,77896
2507,2024-12-10T15:58:11.920357Z,313673878,0,40755,0,82865,3,39290,3,77897
2508,2024-12-10T15:58:11.940294Z,313693815,1,40756,1,82864,2,39290,2,77897
2509,2024-12-10T15:58:11.980167Z,313733688,1,40756,1,82864,2,39290,2,77896
2510,2024-12-10T15:58:12.020041Z,313773562,1,40756,1,82863,2,39289,2,77895
2511,2024-12-10T15:58:12.079851Z,313833372,0,40755,0,82864,2,39289,2,77896
2512,2024-12-10T15:58:12.099788Z,313853309,0,40756,0,82865,3,39290,3,77897
2513,2024-12-10T15:58:12.119725Z,313873246,0,40755,0,82865,2,39290,2,77898
2514,2024-12-10T15:58:12.159599Z,313913120,0,40757,0,82867,3,39290,3,77898
2515,2024-12-10T15:58:12.199473Z,313952994,0,40755,0,82865,2,39289,2,77896
2516,2024-12-10T15:58:12.259282Z,314012803,0,40755,0,82866,3,39289,3,77897
2517,2024-12-10T15:58:12.279219Z,314032740,1,40756,1,82864,2,39289,2,77896
2518,2024-12-10T15:58:12.299156Z,314052677,1,40756,1,82864,3,39288,3,77897
2519,2024-12-10T15:58:12.339030Z,314092551,1,40757,1,82864,2,39289,2,77898
2520,2024-12-10T15:58:12.358960Z,314112481,1,40757,1,82866,2,39290,2,77898
2521,2024-12-10T15:58:12.398834Z,314152355,1,40758,1,82866,2,39289,2,77897
2522,2024-12-10T15:58:12.498518Z,314252039,1,40757,1,82865,3,39290,3,77898
2523,2024-12-10T15:58:12.558328Z,314311849,0,40755,0,82865,3,39290,3,77898
2524,2024-12-10T15:58:12.578265Z,314331786,0,40755,0,82865,3,39290,3,77898
2525,2024-12-10T15:58:12.618139Z,314371660,0,40755,0,82865,3,39290,3,77896
2526,2024-12-10T15:58:12.677949Z,314431470,0,40754,0,82864,3,39290,3,77897
2527,2024-12-10T15:58:12.697886Z,314451407,1,40756,1,82864,2,39289,2,77896
2528,2024-12-10T15:58:12.737759Z,314491280,0,40757,0,82865,3,39288,3,77895
2529,2024-12-10T15:58:12.757696Z,314511217,0,40757,0,82863,3,39285,3,77893
2530,2024-12-10T15:58:12.777632Z,314531153,0,40757,0,82863,3,39283,2,77890
2531,2024-12-10T15:58:12.817506Z,314571027,0,40755,0,82862,2,39282,2,77890
2532,2024-12-10T15:58:12.857380Z,314610901,1,40757,1,82861,3,39283,3,77891
2533,2024-12-10T15:58:12.877316Z,314630837,0,40755,0,82863,3,39284,2,77893
2535,2024-12-10T15:58:12.897260Z,314650781,0,40758,0,82865,3,39283,3,77893
2534,2024-12-10T15:58:12.901478Z,314654999,0,40758,0,82863,3,39284,2,77893
2536,2024-12-10T15:58:12.937127Z,314690648,0,40758,0,82864,3,39283,3,77891
2537,2024-12-10T15:58:12.961414Z,314714935,0,40755,0,82864,3,39283,3,77891
2538,2024-12-10T15:58:12.977000Z,314730521,0,40755,0,82862,3,39283,3,77891
2539,2024-12-10T15:58:12.996937Z,314750458,0,40756,0,82863,2,39282,3,77892
2540,2024-12-10T15:58:13.021350Z,314774871,1,40756,0,82863,2,39282,3,77892
2541,2024-12-10T15:58:13.036811Z,314790332,1,40756,1,82862,2,39285,2,77893
2542,2024-12-10T15:58:13.056748Z,314810269,0,40754,0,82863,3,39286,2,77894
2543,2024-12-10T15:58:13.081285Z,314834806,0,40754,0,82863,3,39286,2,77894
2544,2024-12-10T15:58:13.096622Z,314850143,0,40754,0,82863,3,39286,3,77895
2545,2024-12-10T15:58:13.116559Z,314870080,0,40757,0,82864,3,39286,2,77893
2546,2024-12-10T15:58:13.141220Z,314894741,0,40755,0,82864,3,39286,2,77893
2547,2024-12-10T15:58:13.156432Z,314909953,0,40755,0,82865,3,39286,3,77895
2548,2024-12-10T15:58:13.176369Z,314929890,0,40755,0,82863,3,39284,2,77891
2549,2024-12-10T15:58:13.201156Z,314954677,1,40757,0,82863,3,39284,2,77891
2550,2024-12-10T15:58:13.216242Z,314969763,1,40757,1,82863,2,39284,2,77892
