,num_circles,experiment_number,LH,mae_all,rms_all,std_all,mae_experiment,rms_experiment,std_experiment,estimated_ecc,circle_0_index,circle_0_ecc,circle_1_index,circle_1_ecc
43,2,1,LHA,23.596283346384357,26.485848654566674,12.029779349171609,26.022217957677395,28.681912775909215,12.062184422731914,0.4310673992505141,7,0.09389228472164692,9,0.08689708645523127
44,2,1,LHA,4.230121708597439,5.237914398597588,3.0889832595028115,4.350255090613477,5.221807459628907,2.888347934724559,0.23289684572549613,8,0.0996919702442314,9,0.08689708645523127
45,2,1,LHB,6.388991619388155,7.835641509632963,4.5363050994031555,7.40135871048699,8.876711455266973,4.900601544582689,0.20353032555318384,0,0.11396957002639127,1,0.15338822164810487
46,2,1,LHB,19.745586374636485,21.870520675284965,9.403802067772226,21.708063906040387,23.616317677481476,9.300022693251371,0.3633016536526768,0,0.11396957002639127,2,0.1880207624155663
47,2,1,LHB,16.174701083450792,19.030142178582402,10.026233400339168,17.714391730071924,21.350979657482025,11.919087967112699,0.3511601715250817,0,0.11396957002639127,3,0.1806444664041759
48,2,1,LHB,9.703662321573704,10.852114678940595,4.8587375473211925,10.544099450116601,11.611317651120135,4.862577956317489,0.26061031572865984,0,0.11396957002639127,4,0.0371828397862812
49,2,1,LHB,21.59945922669836,24.260173903098604,11.046239130255216,24.664196983780972,27.78535602163409,12.794662808929655,0.3636676760771319,0,0.11396957002639127,5,0.18131351012917324
50,2,1,LHB,7.6346623430821055,8.786184169530042,4.348443763925709,8.447167074783277,9.68038774486818,4.728136557005455,0.21235500654076553,0,0.11396957002639127,6,0.15550793560093598
51,2,1,LHB,6.092529019280203,7.408179632219165,4.214524363727832,6.888037934977833,8.089412085723833,4.241877096164047,0.16396485011378562,0,0.11396957002639127,7,0.09389228472164692
52,2,1,LHB,6.240757643384078,7.492222471602653,4.145641277357578,6.733822619032341,8.16192570057065,4.612229837838107,0.20419338708823764,0,0.11396957002639127,8,0.0996919702442314
53,2,1,LHB,13.207429842328912,14.602094647022659,6.227757625387126,14.391781734770325,15.564280370467486,5.926503349298875,0.3029090051394845,0,0.11396957002639127,9,0.08689708645523127
54,2,1,LHB,40.9069715574227,46.120610350807716,21.300947798894807,44.45728973292286,49.17483714362399,21.016993070011072,0.44070518646070544,1,0.15338822164810487,2,0.1880207624155663
55,2,1,LHB,25.70562147592024,30.254812557297168,15.955397438293243,28.55801468883478,34.787759432697406,19.86524611927887,0.3728382961831296,1,0.15338822164810487,3,0.1806444664041759
56,2,1,LHB,15.708600290448388,18.211686709600468,9.214413151338668,16.987474487908685,19.628891550939382,9.83458662279157,0.31055756501049514,1,0.15338822164810487,4,0.0371828397862812
57,2,1,LHB,16.72428123940018,18.856093657425696,8.709229876576735,17.994205483583617,19.58062088263357,7.720704835958653,0.3110755627525701,1,0.15338822164810487,5,0.18131351012917324
58,2,1,LHB,7.9194627640948125,9.142689256307806,4.568465427856702,8.550748307309533,9.828274327941628,4.8455835201056665,0.23149082013047445,1,0.15338822164810487,6,0.15550793560093598
