,num_circles,experiment_number,LH,mae_all,rms_all,std_all,mae_experiment,rms_experiment,std_experiment,estimated_ecc,circle_0_index,circle_0_ecc,circle_1_index,circle_1_ecc,max_mocap_ecc
42,2,1,LHA,19.62593354140003,23.728780374790354,13.337081791141008,22.7827617649885,28.919021939034547,17.811670226852378,0.35254900382460647,7,0.10659593578976845,8,0.12804699152131954,0.12804699152131954
43,2,1,LHA,9.719984019878076,10.921348799115552,4.979735961399717,10.812091665183816,12.122039310485357,5.481104894874292,0.28842525929278784,7,0.10659593578976845,9,0.1367361790349284,0.1367361790349284
44,2,1,LHA,8.198273276956398,10.076209602984477,5.858183612658377,8.981359359887247,10.317084624825435,5.077146758207324,0.28934483042611747,8,0.12804699152131954,9,0.1367361790349284,0.1367361790349284
45,2,1,LHB,17.66062652626126,19.55026514252151,8.38541220470459,19.281180537487685,20.861233954427178,7.964116974414135,0.3611024308103322,0,0.1371006119216228,1,0.07806846951218799,0.1371006119216228
46,2,1,LHB,32.72933743985028,36.70144451544806,16.606820895912826,36.11695698018169,39.96991874055547,17.121910600698516,0.4578518613129759,0,0.1371006119216228,2,0.069871447333609,0.1371006119216228
47,2,1,LHB,12.073532188073253,13.6282320103467,6.321275838894991,13.776180616408364,15.658604716956784,7.443705347875862,0.26189514626477606,0,0.1371006119216228,3,0.17898851763208623,0.17898851763208623
48,2,1,LHB,16.961522706929014,18.983835807122563,8.526005478189674,19.347395632780785,21.736555967521486,9.907378440225694,0.3139614677430964,0,0.1371006119216228,4,0.06536005514834138,0.1371006119216228
49,2,1,LHB,17.002252159810528,19.30857838169469,9.15120869701187,18.301090912264698,20.07269109778189,8.245180369645944,0.38463823475555775,0,0.1371006119216228,5,0.12923694295775529,0.1371006119216228
50,2,1,LHB,17.69706473095591,19.578450592179706,8.374343407024726,19.356575193652997,20.957394783841615,8.033392365510927,0.359625571602868,0,0.1371006119216228,6,0.07027940932299263,0.1371006119216228
51,2,1,LHB,12.942286572503416,14.258321127177338,5.983054373888756,14.297708062846223,15.550633544733039,6.115369800118267,0.3096211678281334,0,0.1371006119216228,7,0.10659593578976845,0.1371006119216228
